 第          10 坝段共有           4 种情况
     14   2022      3     28     21      0     19.0840     24.4588     -0.6501     10.0000     23.2345     -0.4333     10.0000     22.7740     -0.2656     10.0000     22.7529     -0.1824     10.0000
     15   2022      3     28     22      0     19.1257     23.8136     -0.5139     10.0000     23.0017     -0.3827     10.0000     22.6523     -0.2393     10.0000     22.6685     -0.1647     10.0000
     16   2022      3     28     23      0     19.1674     23.1920     -0.3872     10.0000     22.7596     -0.3318     10.0000     22.5232     -0.2122     10.0000     22.5785     -0.1464     10.0000
     17   2022      3     29      0      0     19.2090     22.5902     -0.2667     10.0000     22.5187     -0.2822     10.0000     22.3936     -0.1857     10.0000     22.4879     -0.1283     10.0000
     18   2022      3     29      1      0     19.2507     22.0602     -0.1684     10.0000     22.2821     -0.2367     10.0000     22.2623     -0.1611     10.0000     22.3950     -0.1112     10.0000
     19   2022      3     29      2      0     19.2924     21.5302     -0.0700     10.0000     22.0454     -0.1913     10.0000     22.1311     -0.1365     10.0000     22.3020     -0.0941     10.0000
     20   2022      3     29      3      0     19.3340     21.1621     -0.0105     10.0000     21.8567     -0.1585     10.0000     22.0219     -0.1177     10.0000     22.2238     -0.0811     10.0000
     21   2022      3     29      4      0     19.3757     20.8305      0.0403     10.0000     21.6788     -0.1285     10.0000     21.9178     -0.1002     10.0000     22.1488     -0.0690     10.0000
     22   2022      3     29      5      0     19.4174     20.3420      0.1216      9.5799     21.4408     -0.0872     10.0000     21.7811     -0.0766     10.0000     22.0514     -0.0528     10.0000
     23   2022      3     29      6      0     19.4590     19.6341      0.2453      4.7504     21.1187     -0.0301     10.0000     21.5990     -0.0445     10.0000     21.9226     -0.0307     10.0000
     24   2022      3     29      7      0     19.5007     18.9324      0.3677      3.1716     20.7986      0.0265     10.0000     21.4179     -0.0127     10.0000     21.7945     -0.0088     10.0000
     25   2022      3     29      8      0     19.5424     18.5966      0.4077      2.8623     20.5944      0.0557     10.0000     21.2938      0.0052     10.0000     21.7037      0.0041     10.0000
     26   2022      3     29      9      0     19.5840     18.2607      0.4477      2.6083     20.3903      0.0848     10.0000     21.1696      0.0231     10.0000     21.6128      0.0170     10.0000
     27   2022      3     29     10      0     19.6257     18.4591      0.3785      3.0872     20.3906      0.0718     10.0000     21.1533      0.0187     10.0000     21.5952      0.0145     10.0000
     28   2022      3     29     11      0     19.6674     18.9895      0.2414      4.8437     20.5181      0.0327     10.0000     21.2042      0.0004     10.0000     21.6231      0.0025     10.0000
     29   2022      3     29     12      0     19.7090     19.6246      0.0859     10.0000     20.6955     -0.0159     10.0000     21.2826     -0.0232     10.0000     21.6702     -0.0132     10.0000
     30   2022      3     29     13      0     19.7507     20.6384     -0.1362     10.0000     21.0535     -0.0984     10.0000     21.4610     -0.0657     10.0000     21.7864     -0.0420     10.0000
     31   2022      3     29     14      0     19.7924     21.6521     -0.3583     10.0000     21.4114     -0.1809     10.0000     21.6393     -0.1082     10.0000     21.9027     -0.0707     10.0000
     32   2022      3     29     15      0     19.8340     22.3181     -0.4946     10.0000     21.6842     -0.2402     10.0000     21.7805     -0.1402     10.0000     21.9951     -0.0927     10.0000
     33   2022      3     29     16      0     19.8757     22.9060     -0.6117     10.0000     21.9380     -0.2944     10.0000     21.9135     -0.1697     10.0000     22.0822     -0.1131     10.0000
     34   2022      3     29     17      0     19.9174     23.2072     -0.6670     10.0000     22.0907     -0.3262     10.0000     21.9946     -0.1879     10.0000     22.1347     -0.1257     10.0000
     35   2022      3     29     18      0     19.9590     23.1067     -0.6357     10.0000     22.1019     -0.3266     10.0000     22.0034     -0.1900     10.0000     22.1389     -0.1274     10.0000
     36   2022      3     29     19      0     20.0007     23.0032     -0.6038     10.0000     22.1118     -0.3267     10.0000     22.0115     -0.1918     10.0000     22.1427     -0.1289     10.0000
     37   2022      3     29     20      0     20.0424     22.7132     -0.5338     10.0000     22.0384     -0.3067     10.0000     21.9815     -0.1823     10.0000     22.1256     -0.1226     10.0000
     38   2022      3     29     21      0     20.0840     22.4232     -0.4638     10.0000     21.9651     -0.2867     10.0000     21.9515     -0.1727     10.0000     22.1085     -0.1164     10.0000
     39   2022      3     29     22      0     20.1257     22.1116     -0.3933     10.0000     21.8679     -0.2631     10.0000     21.9069     -0.1608     10.0000     22.0812     -0.1086     10.0000
     40   2022      3     29     23      0     20.1674     21.7866     -0.3225     10.0000     21.7558     -0.2372     10.0000     21.8531     -0.1474     10.0000     22.0474     -0.0999     10.0000
     41   2022      3     30      0      0     20.2090     21.3740     -0.2351     10.0000     21.6063     -0.2043     10.0000     21.7789     -0.1302     10.0000     21.9996     -0.0883     10.0000
     42   2022      3     30      1      0     20.2507     20.6448     -0.0880     10.0000     21.3213     -0.1455     10.0000     21.6305     -0.0990     10.0000     21.9009     -0.0666     10.0000
     43   2022      3     30      2      0     20.2924     19.9157      0.0590     10.0000     21.0363     -0.0868     10.0000     21.4822     -0.0677     10.0000     21.8021     -0.0450     10.0000
     44   2022      3     30      3      0     20.3340     19.4404      0.1449      8.1541     20.8193     -0.0454     10.0000     21.3648     -0.0446     10.0000     21.7231     -0.0291     10.0000
     45   2022      3     30      4      0     20.3757     19.0220      0.2170      5.4483     20.6176     -0.0079     10.0000     21.2544     -0.0234     10.0000     21.6485     -0.0145     10.0000
     46   2022      3     30      5      0     20.4174     18.5454      0.2989      3.9566     20.3901      0.0336     10.0000     21.1292      0.0001     10.0000     21.5635      0.0018     10.0000
     47   2022      3     30      6      0     20.4590     17.9870      0.3948      2.9980     20.1264      0.0807     10.0000     20.9834      0.0268     10.0000     21.4639      0.0206     10.0000
     48   2022      3     30      7      0     20.5007     17.4334      0.4895      2.4191     19.8641      0.1274      9.2943     20.8383      0.0533     10.0000     21.3648      0.0392     10.0000
     49   2022      3     30      8      0     20.5424     17.1546      0.5216      2.2717     19.6920      0.1524      7.7746     20.7375      0.0691     10.0000     21.2948      0.0504     10.0000
     50   2022      3     30      9      0     20.5840     16.8759      0.5537      2.1414     19.5200      0.1774      6.6833     20.6367      0.0849     10.0000     21.2248      0.0617     10.0000
     51   2022      3     30     10      0     20.6257     16.9468      0.5141      2.3079     19.4825      0.1742      6.8128     20.6067      0.0859     10.0000     21.2029      0.0629     10.0000
     52   2022      3     30     11      0     20.6674     17.2351      0.4299      2.7614     19.5288      0.1533      7.7433     20.6209      0.0775     10.0000     21.2108      0.0579     10.0000
     53   2022      3     30     12      0     20.7090     17.5920      0.3335      3.5622     19.6079      0.1263      9.4021     20.6533      0.0656     10.0000     21.2313      0.0505     10.0000
     54   2022      3     30     13      0     20.7507     18.1966      0.1927      6.1700     19.8058      0.0772     10.0000     20.7516      0.0406     10.0000     21.2971      0.0342     10.0000
     55   2022      3     30     14      0     20.7924     18.8012      0.0518     10.0000     20.0037      0.0280     10.0000     20.8500      0.0156     10.0000     21.3629      0.0180     10.0000
     56   2022      3     30     15      0     20.8340     19.1955     -0.0359     10.0000     20.1533     -0.0075     10.0000     20.9272     -0.0030     10.0000     21.4162      0.0055     10.0000
     57   2022      3     30     16      0     20.8757     19.5425     -0.1118     10.0000     20.2921     -0.0400     10.0000     20.9997     -0.0200     10.0000     21.4666     -0.0062     10.0000
     58   2022      3     30     17      0     20.9174     19.7122     -0.1489     10.0000     20.3692     -0.0588     10.0000     21.0410     -0.0300     10.0000     21.4957     -0.0132     10.0000
     59   2022      3     30     18      0     20.9590     19.6334     -0.1318     10.0000     20.3600     -0.0584     10.0000     21.0385     -0.0300     10.0000     21.4948     -0.0136     10.0000
     60   2022      3     30     19      0     21.0007     19.5526     -0.1143     10.0000     20.3498     -0.0578     10.0000     21.0354     -0.0299     10.0000     21.4936     -0.0139     10.0000
     61   2022      3     30     20      0     21.0424     19.3501     -0.0735     10.0000     20.2807     -0.0453     10.0000     21.0000     -0.0236     10.0000     21.4707     -0.0093     10.0000
     62   2022      3     30     21      0     21.0840     19.1476     -0.0327     10.0000     20.2115     -0.0328     10.0000     20.9646     -0.0174     10.0000     21.4478     -0.0048     10.0000
     63   2022      3     30     22      0     21.1257     18.9336      0.0084     10.0000     20.1290     -0.0180     10.0000     20.9209     -0.0096     10.0000     21.4190      0.0006     10.0000
     64   2022      3     30     23      0     21.1674     18.7123      0.0497     10.0000     20.0382     -0.0017     10.0000     20.8722     -0.0009     10.0000     21.3865      0.0064     10.0000
     65   2022      3     31      0      0     21.2090     18.4049      0.1078     10.0000     19.9122      0.0214     10.0000     20.8045      0.0117     10.0000     21.3410      0.0149     10.0000
     66   2022      3     31      1      0     21.2507     17.7862      0.2270      5.2752     19.6593      0.0693     10.0000     20.6682      0.0379     10.0000     21.2490      0.0328     10.0000
     67   2022      3     31      2      0     21.2924     17.1674      0.3462      3.4612     19.4064      0.1172     10.0000     20.5320      0.0642     10.0000     21.1569      0.0507     10.0000
     68   2022      3     31      3      0     21.3340     16.7573      0.4150      2.8890     19.2089      0.1508      7.9477     20.4209      0.0833     10.0000     21.0805      0.0642     10.0000
     69   2022      3     31      4      0     21.3757     16.3939      0.4725      2.5390     19.0239      0.1813      6.6179     20.3155      0.1008     10.0000     21.0075      0.0767     10.0000
     70   2022      3     31      5      0     21.4174     15.9601      0.5671      2.1165     18.8094      0.2169      5.5342     20.1936      0.1212      9.8997     20.9233      0.0913     10.0000
     71   2022      3     31      6      0     21.4590     15.4276      0.7138      1.6826     18.5536      0.2598      4.6227     20.0486      0.1458      8.2357     20.8233      0.1088     10.0000
     72   2022      3     31      7      0     21.5007     14.8996      0.8594      1.3983     18.2992      0.3024      3.9743     19.9043      0.1702      7.0590     20.7238      0.1262      9.5247
 第          11 坝段共有           4 种情况
      1   2022      3     28      8      0     18.9174     20.8551     -0.1150     10.0000     21.4269     -0.1768     10.0000     21.7076     -0.1181     10.0000     22.0006     -0.0784     10.0000
      2   2022      3     28      9      0     18.9590     20.3327     -0.0263     10.0000     21.1930     -0.1366     10.0000     21.5752     -0.0959     10.0000     21.9060     -0.0631     10.0000
      3   2022      3     28     10      0     19.0007     19.8286      0.0587     10.0000     20.9658     -0.0977     10.0000     21.4463     -0.0743     10.0000     21.8138     -0.0482     10.0000
      4   2022      3     28     11      0     19.0424     20.4070     -0.0767     10.0000     21.1329     -0.1394     10.0000     21.5234     -0.0948     10.0000     21.8613     -0.0620     10.0000
      5   2022      3     28     12      0     19.0840     20.9853     -0.2121     10.0000     21.3000     -0.1810     10.0000     21.6005     -0.1152     10.0000     21.9088     -0.0757     10.0000
      6   2022      3     28     13      0     19.1257     21.9753     -0.4233     10.0000     21.6510     -0.2574     10.0000     21.7788     -0.1549     10.0000     22.0257     -0.1026     10.0000
      7   2022      3     28     14      0     19.1674     23.2211     -0.6816     10.0000     22.1164     -0.3553     10.0000     22.0200     -0.2065     10.0000     22.1857     -0.1376     10.0000
      8   2022      3     28     15      0     19.2090     24.3016     -0.9020     10.0000     22.5336     -0.4417     10.0000     22.2380     -0.2526     10.0000     22.3304     -0.1689     10.0000
      9   2022      3     28     16      0     19.2507     24.7845     -0.9849     10.0000     22.7765     -0.4867     10.0000     22.3717     -0.2784     10.0000     22.4200     -0.1868     10.0000
     10   2022      3     28     17      0     19.2924     25.2675     -1.0678     10.0000     23.0195     -0.5317     10.0000     22.5055     -0.3043     10.0000     22.5096     -0.2047     10.0000
     11   2022      3     28     18      0     19.3340     24.9939     -0.9935     10.0000     22.9806     -0.5172     10.0000     22.4922     -0.2988     10.0000     22.5001     -0.2015     10.0000
     12   2022      3     28     19      0     19.3757     24.5506     -0.8839     10.0000     22.8785     -0.4893     10.0000     22.4460     -0.2863     10.0000     22.4685     -0.1936     10.0000
     13   2022      3     28     20      0     19.4174     24.0762     -0.7721     10.0000     22.7466     -0.4565     10.0000     22.3820     -0.2707     10.0000     22.4241     -0.1836     10.0000
     14   2022      3     28     21      0     19.4590     23.5583     -0.6571     10.0000     22.5729     -0.4169     10.0000     22.2933     -0.2507     10.0000     22.3620     -0.1707     10.0000
     15   2022      3     28     22      0     19.5007     23.0411     -0.5424     10.0000     22.3988     -0.3773     10.0000     22.2043     -0.2307     10.0000     22.2998     -0.1578     10.0000
     16   2022      3     28     23      0     19.5424     22.5644     -0.4453     10.0000     22.2071     -0.3373     10.0000     22.1005     -0.2098     10.0000     22.2269     -0.1436     10.0000
     17   2022      3     29      0      0     19.5840     22.0877     -0.3482     10.0000     22.0155     -0.2973     10.0000     21.9968     -0.1890     10.0000     22.1540     -0.1294     10.0000
     18   2022      3     29      1      0     19.6257     21.6437     -0.2627     10.0000     21.8235     -0.2594     10.0000     21.8907     -0.1687     10.0000     22.0787     -0.1155     10.0000
     19   2022      3     29      2      0     19.6674     21.2199     -0.1844     10.0000     21.6315     -0.2227     10.0000     21.7832     -0.1487     10.0000     22.0021     -0.1018     10.0000
     20   2022      3     29      3      0     19.7090     20.8160     -0.1113     10.0000     21.4442     -0.1877     10.0000     21.6775     -0.1293     10.0000     21.9265     -0.0885     10.0000
     21   2022      3     29      4      0     19.7507     20.4835     -0.0571     10.0000     21.2742     -0.1585     10.0000     21.5783     -0.1122     10.0000     21.8548     -0.0768     10.0000
     22   2022      3     29      5      0     19.7924     20.1510     -0.0029     10.0000     21.1042     -0.1293     10.0000     21.4792     -0.0951     10.0000     21.7831     -0.0651     10.0000
     23   2022      3     29      6      0     19.8340     19.4653      0.1200      9.7708     20.7964     -0.0736     10.0000     21.3058     -0.0644     10.0000     21.6601     -0.0439     10.0000
     24   2022      3     29      7      0     19.8757     18.7003      0.2583      4.5411     20.4576     -0.0120     10.0000     21.1158     -0.0307     10.0000     21.5255     -0.0206     10.0000
     25   2022      3     29      8      0     19.9174     18.2757      0.3234      3.6297     20.2367      0.0238     10.0000     20.9859     -0.0100     10.0000     21.4314     -0.0061     10.0000
     26   2022      3     29      9      0     19.9590     18.3278      0.2859      4.1085     20.1809      0.0234     10.0000     20.9401     -0.0075     10.0000     21.3939     -0.0040     10.0000
     27   2022      3     29     10      0     20.0007     18.3905      0.2464      4.7706     20.1296      0.0221     10.0000     20.8968     -0.0054     10.0000     21.3582     -0.0023     10.0000
     28   2022      3     29     11      0     20.0424     19.0784      0.0876     10.0000     20.3475     -0.0300     10.0000     21.0060     -0.0313     10.0000     21.4324     -0.0194     10.0000
     29   2022      3     29     12      0     20.0840     19.7663     -0.0711     10.0000     20.5655     -0.0820     10.0000     21.1152     -0.0571     10.0000     21.5066     -0.0365     10.0000
     30   2022      3     29     13      0     20.1257     20.6395     -0.2589     10.0000     20.8833     -0.1513     10.0000     21.2814     -0.0930     10.0000     21.6203     -0.0605     10.0000
     31   2022      3     29     14      0     20.1674     21.6278     -0.4648     10.0000     21.2633     -0.2313     10.0000     21.4830     -0.1350     10.0000     21.7586     -0.0888     10.0000
     32   2022      3     29     15      0     20.2090     22.4904     -0.6414     10.0000     21.6063     -0.3024     10.0000     21.6670     -0.1728     10.0000     21.8853     -0.1143     10.0000
     33   2022      3     29     16      0     20.2507     22.8983     -0.7127     10.0000     21.8155     -0.3411     10.0000     21.7870     -0.1949     10.0000     21.9699     -0.1298     10.0000
     34   2022      3     29     17      0     20.2924     23.3062     -0.7839     10.0000     22.0247     -0.3799     10.0000     21.9070     -0.2170     10.0000     22.0545     -0.1452     10.0000
     35   2022      3     29     18      0     20.3340     23.1792     -0.7422     10.0000     22.0351     -0.3758     10.0000     21.9236     -0.2166     10.0000     22.0697     -0.1453     10.0000
     36   2022      3     29     19      0     20.3757     22.9321     -0.6751     10.0000     22.0009     -0.3620     10.0000     21.9169     -0.2112     10.0000     22.0692     -0.1419     10.0000
     37   2022      3     29     20      0     20.4174     22.6559     -0.6048     10.0000     21.9430     -0.3441     10.0000     21.8963     -0.2031     10.0000     22.0589     -0.1367     10.0000
     38   2022      3     29     21      0     20.4590     22.3388     -0.5298     10.0000     21.8517     -0.3204     10.0000     21.8563     -0.1915     10.0000     22.0348     -0.1288     10.0000
     39   2022      3     29     22      0     20.5007     22.0220     -0.4549     10.0000     21.7602     -0.2966     10.0000     21.8161     -0.1798     10.0000     22.0104     -0.1209     10.0000
     40   2022      3     29     23      0     20.5424     21.7216     -0.3899     10.0000     21.6510     -0.2712     10.0000     21.7632     -0.1664     10.0000     21.9771     -0.1121     10.0000
     41   2022      3     30      0      0     20.5840     21.4212     -0.3249     10.0000     21.5418     -0.2457     10.0000     21.7103     -0.1531     10.0000     21.9438     -0.1034     10.0000
     42   2022      3     30      1      0     20.6257     20.8764     -0.2134     10.0000     21.3304     -0.2008     10.0000     21.6014     -0.1292     10.0000     21.8719     -0.0872     10.0000
     43   2022      3     30      2      0     20.6674     20.1797     -0.0730     10.0000     21.0554     -0.1437     10.0000     21.4576     -0.0988     10.0000     21.7761     -0.0663     10.0000
     44   2022      3     30      3      0     20.7090     19.5391      0.0537     10.0000     20.7947     -0.0906     10.0000     21.3203     -0.0702     10.0000     21.6842     -0.0467     10.0000
     45   2022      3     30      4      0     20.7507     19.1012      0.1308      9.0887     20.5855     -0.0519     10.0000     21.2061     -0.0481     10.0000     21.6067     -0.0312     10.0000
     46   2022      3     30      5      0     20.7924     18.6633      0.2079      5.7219     20.3763     -0.0131     10.0000     21.0919     -0.0260     10.0000     21.5292     -0.0158     10.0000
     47   2022      3     30      6      0     20.8340     18.0879      0.3081      3.8629     20.1073      0.0359     10.0000     20.9434      0.0018     10.0000     21.4279      0.0033     10.0000
     48   2022      3     30      7      0     20.8757     17.4816      0.4135      2.8799     19.8248      0.0871     10.0000     20.7871      0.0310     10.0000     21.3212      0.0233     10.0000
     49   2022      3     30      8      0     20.9174     17.1098      0.4682      2.5449     19.6242      0.1201      9.9196     20.6727      0.0506     10.0000     21.2425      0.0373     10.0000
     50   2022      3     30      9      0     20.9590     17.0660      0.4520      2.6380     19.5384      0.1276      9.3424     20.6169      0.0569     10.0000     21.2029      0.0427     10.0000
     51   2022      3     30     10      0     21.0007     17.0293      0.4343      2.7468     19.4555      0.1345      8.8684     20.5626      0.0628     10.0000     21.1644      0.0479     10.0000
     52   2022      3     30     11      0     21.0424     17.4055      0.3348      3.5661     19.5455      0.1062     10.0000     20.6014      0.0499     10.0000     21.1894      0.0395     10.0000
     53   2022      3     30     12      0     21.0840     17.7818      0.2352      5.0792     19.6355      0.0779     10.0000     20.6401      0.0370     10.0000     21.2144      0.0312     10.0000
     54   2022      3     30     13      0     21.1257     18.2834      0.1155     10.0000     19.7938      0.0372     10.0000     20.7177      0.0168     10.0000     21.2664      0.0177     10.0000
     55   2022      3     30     14      0     21.1674     18.8630     -0.0165     10.0000     19.9947     -0.0111     10.0000     20.8194     -0.0077     10.0000     21.3351      0.0011     10.0000
     56   2022      3     30     15      0     21.2090     19.3659     -0.1305     10.0000     20.1738     -0.0541     10.0000     20.9106     -0.0297     10.0000     21.3971     -0.0138     10.0000
     57   2022      3     30     16      0     21.2507     19.5918     -0.1788     10.0000     20.2742     -0.0774     10.0000     20.9644     -0.0422     10.0000     21.4346     -0.0221     10.0000
     58   2022      3     30     17      0     21.2924     19.8176     -0.2271     10.0000     20.3746     -0.1007     10.0000     21.0181     -0.0547     10.0000     21.4721     -0.0305     10.0000
     59   2022      3     30     18      0     21.3340     19.7137     -0.2047     10.0000     20.3539     -0.0979     10.0000     21.0093     -0.0533     10.0000     21.4674     -0.0296     10.0000
     60   2022      3     30     19      0     21.3757     19.5358     -0.1664     10.0000     20.3060     -0.0891     10.0000     20.9864     -0.0487     10.0000     21.4533     -0.0267     10.0000
     61   2022      3     30     20      0     21.4174     19.3410     -0.1259     10.0000     20.2445     -0.0778     10.0000     20.9556     -0.0427     10.0000     21.4337     -0.0227     10.0000
     62   2022      3     30     21      0     21.4590     19.1227     -0.0826     10.0000     20.1641     -0.0628     10.0000     20.9140     -0.0348     10.0000     21.4066     -0.0173     10.0000
     63   2022      3     30     22      0     21.5007     18.9046     -0.0394     10.0000     20.0835     -0.0477     10.0000     20.8722     -0.0269     10.0000     21.3795     -0.0119     10.0000
     64   2022      3     30     23      0     21.5424     18.6987     -0.0023     10.0000     19.9943     -0.0319     10.0000     20.8239     -0.0185     10.0000     21.3470     -0.0061     10.0000
     65   2022      3     31      0      0     21.5840     18.4929      0.0348     10.0000     19.9052     -0.0161     10.0000     20.7755     -0.0102     10.0000     21.3145     -0.0002     10.0000
     66   2022      3     31      1      0     21.6257     18.0450      0.1197     10.0000     19.7186      0.0188     10.0000     20.6748      0.0087     10.0000     21.2460      0.0128     10.0000
     67   2022      3     31      2      0     21.6674     17.4467      0.2342      5.1423     19.4715      0.0654     10.0000     20.5414      0.0341     10.0000     21.1552      0.0303     10.0000
     68   2022      3     31      3      0     21.7090     16.8934      0.3488      3.4551     19.2358      0.1109     10.0000     20.4130      0.0608     10.0000     21.0675      0.0490     10.0000
     69   2022      3     31      4      0     21.7507     16.5030      0.4634      2.6023     19.0408      0.1522      7.9241     20.3022      0.0920     10.0000     20.9912      0.0719     10.0000
     70   2022      3     31      5      0     21.7924     16.1126      0.5780      2.0877     18.8458      0.1934      6.2380     20.1913      0.1233      9.7887     20.9150      0.0948     10.0000
     71   2022      3     31      6      0     21.8340     15.5639      0.7586      1.5916     18.5837      0.2769      4.3606     20.0434      0.1726      6.9970     20.8129      0.1293      9.3388
     72   2022      3     31      7      0     21.8757     14.9798      0.9540      1.2663     18.3066      0.3698      3.2668     19.8871      0.2259      5.3481     20.7050      0.1664      7.2614
